visitant_edat,visitant_visites,visitant_dies,visitant_hores,visitant_estudis,visitant_coneixement,visitant_quizz,estil_Surrealismo,estil_Cubismo,estil_Pop Art,estil_Expresionismo Abstracto,estil_Postmodernismo,estil_Impresionismo,estil_Realismo,estil_Arte Contemporáneo,estil_Romanticismo,companyia_alone,companyia_group,interes_Print,interes_Drawing,interes_Painting,interes_Poster,interes_Collage,cluster
0.15053763440860216,0.0,0.8,0.8,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.3978494623655914,0.0,0.2,0.6,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.24731182795698925,0.0,0.0,0.4,0.0,0.8888888888888888,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4
0.40860215053763443,0.0,0.6,0.6,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
0.1935483870967742,0.0,0.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
0.34408602150537637,0.0,0.2,0.0,1.0,0.4444444444444444,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0.20430107526881722,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4
0.20430107526881722,0.1111111111111111,0.2,0.4,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2
0.20430107526881722,0.2222222222222222,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4
0.20430107526881722,0.3333333333333333,0.2,1.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2
0.978494623655914,0.0,0.6,0.0,0.0,0.4444444444444444,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
0.6236559139784946,0.0,0.4,0.8,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3
0.13978494623655913,0.0,0.8,0.4,1.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
0.3870967741935484,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2
0.5591397849462365,0.0,0.0,0.2,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.6129032258064516,0.0,0.4,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
0.6881720430107527,0.0,0.2,0.8,0.0,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.8924731182795699,0.0,1.0,0.8,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
0.22580645161290322,0.0,0.2,0.8,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2
0.20430107526881722,0.0,0.2,0.6,1.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0.20430107526881722,0.1111111111111111,1.0,0.8,1.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.20430107526881722,0.2222222222222222,0.6,1.0,1.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.20430107526881722,0.3333333333333333,0.0,0.8,1.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0.20430107526881722,0.4444444444444444,0.4,0.4,1.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0.24731182795698925,0.0,0.2,0.6,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.22580645161290322,0.0,0.6,0.2,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0.22580645161290322,0.1111111111111111,0.8,0.6,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.22580645161290322,0.2222222222222222,1.0,0.6,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.7096774193548387,0.0,0.6,0.2,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.21505376344086022,0.0,1.0,0.8,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
0.21505376344086022,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
0.21505376344086022,0.2222222222222222,1.0,0.6,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.27956989247311825,0.0,1.0,0.8,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.27956989247311825,0.1111111111111111,0.6,1.0,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.27956989247311825,0.2222222222222222,0.2,0.0,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.11827956989247312,0.0,0.8,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
0.11827956989247312,0.1111111111111111,0.8,0.8,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.5053763440860215,0.0,0.4,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.5053763440860215,0.1111111111111111,0.4,0.6,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.26881720430107525,0.0,0.8,0.4,0.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.45161290322580644,0.0,0.6,0.8,0.0,0.8888888888888888,0.8333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23655913978494625,0.0,0.2,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.23655913978494625,0.1111111111111111,1.0,0.6,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.23655913978494625,0.2222222222222222,0.4,0.4,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.23655913978494625,0.3333333333333333,0.4,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.20430107526881722,0.0,0.2,0.2,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
0.20430107526881722,0.1111111111111111,0.4,1.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.26881720430107525,0.0,1.0,0.8,0.0,1.0,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
0.27956989247311825,0.0,0.4,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.27956989247311825,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.27956989247311825,0.2222222222222222,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3870967741935484,0.0,1.0,0.4,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.3010752688172043,0.0,0.4,0.8,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.3010752688172043,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.3010752688172043,0.2222222222222222,0.4,0.0,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
0.3010752688172043,0.3333333333333333,0.8,0.4,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.3010752688172043,0.4444444444444444,0.6,0.2,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.3010752688172043,0.5555555555555556,0.0,0.0,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
0.3010752688172043,0.6666666666666666,0.4,0.6,1.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
0.4946236559139785,0.0,0.0,0.4,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.22580645161290322,0.0,0.6,0.8,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4
0.3333333333333333,0.0,0.6,0.4,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4
0.20430107526881722,0.0,0.6,0.6,0.0,0.7777777777777778,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
0.23655913978494625,0.0,0.4,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4
0.4731182795698925,0.0,0.4,1.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.3870967741935484,0.0,0.0,0.0,0.0,0.8888888888888888,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.3870967741935484,0.1111111111111111,0.6,0.0,0.0,0.8888888888888888,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3870967741935484,0.2222222222222222,0.4,0.8,0.0,0.8888888888888888,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3870967741935484,0.3333333333333333,1.0,0.2,0.0,0.8888888888888888,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.4731182795698925,0.0,0.4,0.2,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0.3978494623655914,0.0,0.4,1.0,0.0,0.5555555555555556,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
0.3978494623655914,0.1111111111111111,0.2,0.6,0.0,0.5555555555555556,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3978494623655914,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
0.3978494623655914,0.3333333333333333,0.6,0.2,0.0,0.5555555555555556,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3978494623655914,0.4444444444444444,0.8,0.4,0.0,0.5555555555555556,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.27956989247311825,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.27956989247311825,0.1111111111111111,0.6,0.4,0.0,0.7777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.20430107526881722,0.0,0.6,1.0,0.0,0.7777777777777778,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
0.27956989247311825,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0.5806451612903226,0.0,0.2,0.2,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0.5806451612903226,0.1111111111111111,0.4,0.2,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.5806451612903226,0.2222222222222222,0.0,0.2,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.5806451612903226,0.3333333333333333,1.0,0.4,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.3548387096774194,0.0,0.2,1.0,1.0,0.5555555555555556,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0.3763440860215054,0.0,0.4,0.6,1.0,0.7777777777777778,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4
0.26881720430107525,0.0,0.8,1.0,1.0,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4
0.26881720430107525,0.1111111111111111,0.2,0.4,1.0,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4
0.5376344086021505,0.0,0.8,0.0,0.0,0.7777777777777778,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4
0.3225806451612903,0.0,0.2,0.8,0.0,0.8888888888888888,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3225806451612903,0.1111111111111111,0.6,1.0,0.0,0.8888888888888888,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3978494623655914,0.0,0.4,0.2,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4838709677419355,0.0,0.8,0.6,0.0,0.8888888888888888,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.46236559139784944,0.0,0.0,0.8,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4
0.41935483870967744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2
0.41935483870967744,0.1111111111111111,0.4,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2
0.6236559139784946,0.0,0.2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.5591397849462365,0.0,0.0,0.4,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0.21505376344086022,0.0,0.2,1.0,1.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4
0.24731182795698925,0.0,1.0,0.6,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.24731182795698925,0.1111111111111111,0.4,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.24731182795698925,0.2222222222222222,0.2,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.3763440860215054,0.0,1.0,1.0,1.0,0.2222222222222222,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
